geoid,name,county,tract,population,commuters,median_income
36047019900,Census Tract 199; Kings County; New York,047,019900,3582,2235,123107
36047020000,Census Tract 200; Kings County; New York,047,020000,2306,1024,91750
36047020100,Census Tract 201; Kings County; New York,047,020100,4254,2701,142589
36047020200,Census Tract 202; Kings County; New York,047,020200,1780,804,87917
36047020300,Census Tract 203; Kings County; New York,047,020300,2057,1415,191083
36047020400,Census Tract 204; Kings County; New York,047,020400,1842,870,95855
36047020500,Census Tract 205; Kings County; New York,047,020500,3555,2354,149643
36047020600,Census Tract 206; Kings County; New York,047,020600,2499,1022,95104
36047020700,Census Tract 207; Kings County; New York,047,020700,4562,2860,175833
36047020800,Census Tract 208; Kings County; New York,047,020800,3148,1543,62723
36047021000,Census Tract 210; Kings County; New York,047,021000,4041,1454,64250
36047021100,Census Tract 211; Kings County; New York,047,021100,2604,1412,87850
36047021200,Census Tract 212; Kings County; New York,047,021200,3986,1752,62519
36047021300,Census Tract 213; Kings County; New York,047,021300,4650,2468,80275
36047021400,Census Tract 214; Kings County; New York,047,021400,2565,1084,78272
36047021500,Census Tract 215; Kings County; New York,047,021500,6014,3356,109130
36047021600,Census Tract 216; Kings County; New York,047,021600,3982,1045,37267
36047021700,Census Tract 217; Kings County; New York,047,021700,3736,1940,88828
36047021800,Census Tract 218; Kings County; New York,047,021800,3035,932,66169
36047021900,Census Tract 219; Kings County; New York,047,021900,4191,2454,114750
36047022000,Census Tract 220; Kings County; New York,047,022000,4989,1465,44716
36047022100,Census Tract 221; Kings County; New York,047,022100,3703,1775,63636
36047022200,Census Tract 222; Kings County; New York,047,022200,4051,1317,48594
36047022400,Census Tract 224; Kings County; New York,047,022400,5656,1697,57457
36047022600,Census Tract 226; Kings County; New York,047,022600,2469,754,79022
36047022700,Census Tract 227; Kings County; New York,047,022700,4360,2344,122400
36047022800,Census Tract 228; Kings County; New York,047,022800,3632,1056,40089
36047022900,Census Tract 229; Kings County; New York,047,022900,3490,2272,121997
36047023000,Census Tract 230; Kings County; New York,047,023000,4243,1063,53208
36047023100,Census Tract 231; Kings County; New York,047,023100,3475,2176,150288
36047023200,Census Tract 232; Kings County; New York,047,023200,6422,1636,62973
36047023300,Census Tract 233; Kings County; New York,047,023300,6821,3489,80000
36047023400,Census Tract 234; Kings County; New York,047,023400,5275,1410,31411
36047023500,Census Tract 235; Kings County; New York,047,023500,5183,1846,65417
36047023600,Census Tract 236; Kings County; New York,047,023600,6342,1679,36524
36047023800,Census Tract 238; Kings County; New York,047,023800,4734,1085,40335
36047024000,Census Tract 240; Kings County; New York,047,024000,6050,1724,43371
36047024100,Census Tract 241; Kings County; New York,047,024100,2926,1679,76528
36047024200,Census Tract 242; Kings County; New York,047,024200,2916,860,56250
36047024300,Census Tract 243; Kings County; New York,047,024300,4311,2607,94107
36047024400,Census Tract 244; Kings County; New York,047,024400,3478,1137,58342
36047024500,Census Tract 245; Kings County; New York,047,024500,4488,2704,100547
36047024600,Census Tract 246; Kings County; New York,047,024600,3432,1326,76652
36047024700,Census Tract 247; Kings County; New York,047,024700,2839,1569,63200
36047024800,Census Tract 248; Kings County; New York,047,024800,2479,944,61466
36047024900,Census Tract 249; Kings County; New York,047,024900,3892,2298,85871
36047025000,Census Tract 250; Kings County; New York,047,025000,1712,853,51875
36047025100,Census Tract 251; Kings County; New York,047,025100,4416,2011,56111
36047025200,Census Tract 252; Kings County; New York,047,025200,5057,1971,54750
36047025300,Census Tract 253; Kings County; New York,047,025300,3907,1812,87981
36047025400,Census Tract 254; Kings County; New York,047,025400,3145,1250,83637
36047025500,Census Tract 255; Kings County; New York,047,025500,5470,1891,22291
36047025600,Census Tract 256; Kings County; New York,047,025600,3005,1054,69181
36047025700,Census Tract 257; Kings County; New York,047,025700,2892,1573,106579
36047025800,Census Tract 258; Kings County; New York,047,025800,4119,1740,57431
36047025901,Census Tract 259.01; Kings County; New York,047,025901,2144,1098,75341
36047025902,Census Tract 259.02; Kings County; New York,047,025902,3530,1010,21674
36047026000,Census Tract 260; Kings County; New York,047,026000,3116,1306,61118
36047026100,Census Tract 261; Kings County; New York,047,026100,5504,2932,81827
36047026200,Census Tract 262; Kings County; New York,047,026200,2729,1258,107760
36047026300,Census Tract 263; Kings County; New York,047,026300,2253,1087,77546
36047026400,Census Tract 264; Kings County; New York,047,026400,4423,2053,73029
36047026500,Census Tract 265; Kings County; New York,047,026500,4187,2486,77545
36047026600,Census Tract 266; Kings County; New York,047,026600,3624,1509,51724
36047026700,Census Tract 267; Kings County; New York,047,026700,4701,2835,121771
36047026800,Census Tract 268; Kings County; New York,047,026800,4671,2038,80500
36047026900,Census Tract 269; Kings County; New York,047,026900,3038,1655,89573
36047027000,Census Tract 270; Kings County; New York,047,027000,2416,918,43269
